date,Tmax,heat_risk_score,risk_category,mortality_RR,hospitalization_RR,health_interpretation
2023-01-05,25.9,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2023-01-06,28.8,0.0,LOW,1.015,1.0,Elevated heat-related health risk
2023-01-07,30.0,7.5,LOW,1.039,1.0,Elevated heat-related health risk
2023-01-08,29.9,0.0,LOW,1.037,1.0,Elevated heat-related health risk
2023-01-09,29.9,0.0,LOW,1.037,1.0,Elevated heat-related health risk
2023-01-10,29.9,0.0,LOW,1.037,1.0,Elevated heat-related health risk
2023-01-11,29.9,0.0,LOW,1.037,1.0,Elevated heat-related health risk
2023-01-12,29.1,0.0,LOW,1.021,1.0,Elevated heat-related health risk
2023-01-13,26.2,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2023-01-14,25.7,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2023-01-15,25.2,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2023-01-16,26.0,15.0,LOW,1.0,1.0,Baseline heat-related health risk
2023-01-17,27.1,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2023-01-18,27.9,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2023-01-19,29.2,0.0,LOW,1.023,1.0,Elevated heat-related health risk
2023-01-20,29.0,0.0,LOW,1.019,1.0,Elevated heat-related health risk
2023-01-21,27.8,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2023-01-22,25.5,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2023-01-23,25.9,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2023-01-24,26.2,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2023-01-25,26.4,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2023-01-26,27.6,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2023-01-27,28.9,0.0,LOW,1.017,1.0,Elevated heat-related health risk
2023-01-28,28.7,0.0,LOW,1.013,1.0,Elevated heat-related health risk
2023-01-29,28.0,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2023-01-30,28.1,0.0,LOW,1.002,1.0,Elevated heat-related health risk
2023-01-31,27.9,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2023-02-01,27.2,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2023-02-02,29.2,0.0,LOW,1.023,1.0,Elevated heat-related health risk
2023-02-03,30.0,7.5,LOW,1.039,1.0,Elevated heat-related health risk
2023-02-04,30.6,7.5,LOW,1.051,1.0,Elevated heat-related health risk
2023-02-05,31.7,7.5,LOW,1.073,1.0,Elevated heat-related health risk
2023-02-06,30.2,7.5,LOW,1.043,1.0,Elevated heat-related health risk
2023-02-07,31.3,7.5,LOW,1.065,1.0,Elevated heat-related health risk
2023-02-08,31.6,7.5,LOW,1.071,1.0,Elevated heat-related health risk
2023-02-09,33.1,7.5,LOW,1.102,1.0,Elevated heat-related health risk
2023-02-10,32.8,7.5,LOW,1.096,1.0,Elevated heat-related health risk
2023-02-11,30.0,7.5,LOW,1.039,1.0,Elevated heat-related health risk
2023-02-12,32.9,7.5,LOW,1.098,1.0,Elevated heat-related health risk
2023-02-13,31.5,7.5,LOW,1.069,1.0,Elevated heat-related health risk
2023-02-14,33.0,7.5,LOW,1.1,1.0,Elevated heat-related health risk
2023-02-15,35.2,32.5,MODERATE,1.147,1.0,Elevated heat-related health risk
2023-02-16,36.9,32.5,MODERATE,1.185,1.0,Elevated heat-related health risk
2023-02-17,36.5,32.5,MODERATE,1.176,1.0,Elevated heat-related health risk
2023-02-18,36.5,32.5,MODERATE,1.176,1.0,Elevated heat-related health risk
2023-02-19,36.4,32.5,MODERATE,1.174,1.0,Elevated heat-related health risk
2023-02-20,36.5,32.5,MODERATE,1.176,1.0,Elevated heat-related health risk
2023-02-21,34.5,25.0,MODERATE,1.132,1.0,Elevated heat-related health risk
2023-02-22,33.9,17.5,LOW,1.119,1.0,Elevated heat-related health risk
2023-02-23,33.7,17.5,LOW,1.115,1.0,Elevated heat-related health risk
2023-02-24,34.7,25.0,MODERATE,1.136,1.0,Elevated heat-related health risk
2023-02-25,34.6,25.0,MODERATE,1.134,1.0,Elevated heat-related health risk
2023-02-26,34.9,25.0,MODERATE,1.141,1.0,Elevated heat-related health risk
2023-02-27,36.0,32.5,MODERATE,1.165,1.0,Elevated heat-related health risk
2023-02-28,35.9,32.5,MODERATE,1.163,1.0,Elevated heat-related health risk
2023-03-01,36.4,32.5,MODERATE,1.174,1.0,Elevated heat-related health risk
2023-03-02,37.1,32.5,MODERATE,1.189,1.0,Elevated heat-related health risk
2023-03-03,38.3,32.5,MODERATE,1.217,1.0,High heat-related health risk
2023-03-04,38.7,32.5,MODERATE,1.226,1.0,High heat-related health risk
2023-03-05,37.4,32.5,MODERATE,1.196,1.0,Elevated heat-related health risk
2023-03-06,36.4,32.5,MODERATE,1.174,1.0,Elevated heat-related health risk
2023-03-07,35.1,32.5,MODERATE,1.145,1.0,Elevated heat-related health risk
2023-03-08,36.0,32.5,MODERATE,1.165,1.0,Elevated heat-related health risk
2023-03-09,35.4,32.5,MODERATE,1.151,1.0,Elevated heat-related health risk
2023-03-10,35.5,32.5,MODERATE,1.154,1.0,Elevated heat-related health risk
2023-03-11,36.1,32.5,MODERATE,1.167,1.0,Elevated heat-related health risk
2023-03-12,37.4,32.5,MODERATE,1.196,1.0,Elevated heat-related health risk
2023-03-13,37.9,32.5,MODERATE,1.208,1.0,High heat-related health risk
2023-03-14,37.8,32.5,MODERATE,1.205,1.0,High heat-related health risk
2023-03-15,34.5,15.0,LOW,1.132,1.0,Elevated heat-related health risk
2023-03-16,36.0,32.5,MODERATE,1.165,1.0,Elevated heat-related health risk
2023-03-17,33.0,17.5,LOW,1.1,1.0,Elevated heat-related health risk
2023-03-18,33.9,25.0,MODERATE,1.119,1.0,Elevated heat-related health risk
2023-03-19,33.0,17.5,LOW,1.1,1.0,Elevated heat-related health risk
2023-03-20,32.7,17.5,LOW,1.094,1.0,Elevated heat-related health risk
2023-03-21,33.5,17.5,LOW,1.111,1.0,Elevated heat-related health risk
2023-03-22,32.7,17.5,LOW,1.094,1.0,Elevated heat-related health risk
2023-03-23,33.9,25.0,MODERATE,1.119,1.0,Elevated heat-related health risk
2023-03-24,33.5,17.5,LOW,1.111,1.0,Elevated heat-related health risk
2023-03-25,32.6,17.5,LOW,1.092,1.0,Elevated heat-related health risk
2023-03-26,33.8,17.5,LOW,1.117,1.0,Elevated heat-related health risk
2023-03-27,35.2,32.5,MODERATE,1.147,1.0,Elevated heat-related health risk
2023-03-28,35.0,32.5,MODERATE,1.143,1.0,Elevated heat-related health risk
2023-03-29,36.0,32.5,MODERATE,1.165,1.0,Elevated heat-related health risk
2023-03-30,32.4,25.0,MODERATE,1.087,1.0,Elevated heat-related health risk
2023-03-31,33.3,17.5,LOW,1.106,1.0,Elevated heat-related health risk
2023-04-01,35.0,32.5,MODERATE,1.143,1.0,Elevated heat-related health risk
2023-04-02,35.2,32.5,MODERATE,1.147,1.0,Elevated heat-related health risk
2023-04-03,36.6,32.5,MODERATE,1.178,1.0,Elevated heat-related health risk
2023-04-04,35.1,42.5,MODERATE,1.145,1.0,Elevated heat-related health risk
2023-04-05,36.7,42.5,MODERATE,1.18,1.0,Elevated heat-related health risk
2023-04-06,37.4,32.5,MODERATE,1.196,1.0,Elevated heat-related health risk
2023-04-07,36.7,32.5,MODERATE,1.18,1.0,Elevated heat-related health risk
2023-04-08,37.1,42.5,MODERATE,1.189,1.0,Elevated heat-related health risk
2023-04-09,38.7,42.5,MODERATE,1.226,1.0,High heat-related health risk
2023-04-10,39.5,42.5,MODERATE,1.245,1.0,High heat-related health risk
2023-04-11,40.0,57.5,HIGH,1.257,1.0,High heat-related health risk
2023-04-12,39.5,42.5,MODERATE,1.245,1.0,High heat-related health risk
2023-04-13,39.4,42.5,MODERATE,1.243,1.0,High heat-related health risk
2023-04-14,39.8,42.5,MODERATE,1.252,1.0,High heat-related health risk
2023-04-15,39.5,42.5,MODERATE,1.245,1.0,High heat-related health risk
2023-04-16,39.6,42.5,MODERATE,1.247,1.0,High heat-related health risk
2023-04-17,40.8,57.5,HIGH,1.276,1.0,High heat-related health risk
2023-04-18,40.4,57.5,HIGH,1.267,1.0,High heat-related health risk
2023-04-19,40.2,57.5,HIGH,1.262,1.0,High heat-related health risk
2023-04-20,38.0,42.5,MODERATE,1.21,1.0,High heat-related health risk
2023-04-21,38.5,42.5,MODERATE,1.222,1.0,High heat-related health risk
2023-04-22,38.9,32.5,MODERATE,1.231,1.0,High heat-related health risk
2023-04-23,40.4,40.0,MODERATE,1.267,1.0,High heat-related health risk
2023-04-24,39.5,32.5,MODERATE,1.245,1.0,High heat-related health risk
2023-04-25,40.0,40.0,MODERATE,1.257,1.0,High heat-related health risk
2023-04-26,39.7,50.0,HIGH,1.25,1.0,High heat-related health risk
2023-04-27,38.3,42.5,MODERATE,1.217,1.0,High heat-related health risk
2023-04-28,38.4,42.5,MODERATE,1.219,1.0,High heat-related health risk
2023-04-29,34.2,25.0,MODERATE,1.125,1.0,Elevated heat-related health risk
2023-04-30,32.6,35.0,MODERATE,1.092,1.0,Elevated heat-related health risk
2023-05-01,34.6,25.0,MODERATE,1.134,1.0,Elevated heat-related health risk
2023-05-02,35.0,42.5,MODERATE,1.143,1.0,Elevated heat-related health risk
2023-05-03,34.4,35.0,MODERATE,1.13,1.0,Elevated heat-related health risk
2023-05-04,37.5,42.5,MODERATE,1.198,1.0,Elevated heat-related health risk
2023-05-05,38.7,60.0,HIGH,1.226,1.0,High heat-related health risk
2023-05-06,37.6,42.5,MODERATE,1.201,1.0,High heat-related health risk
2023-05-07,40.0,57.5,HIGH,1.257,1.0,High heat-related health risk
2023-05-08,40.2,57.5,HIGH,1.262,1.0,High heat-related health risk
2023-05-09,42.7,67.5,HIGH,1.323,1.284,High heat-related health risk
2023-05-10,43.3,57.5,HIGH,1.339,1.592,High heat-related health risk
2023-05-11,43.1,57.5,HIGH,1.333,1.482,High heat-related health risk
2023-05-12,43.6,57.5,HIGH,1.346,1.772,High heat-related health risk
2023-05-13,43.7,57.5,HIGH,1.349,1.837,High heat-related health risk
2023-05-14,42.7,67.5,HIGH,1.323,1.284,High heat-related health risk
2023-05-15,41.9,67.5,HIGH,1.303,1.0,High heat-related health risk
2023-05-16,41.6,67.5,HIGH,1.296,1.0,High heat-related health risk
2023-05-17,41.3,67.5,HIGH,1.289,1.0,High heat-related health risk
2023-05-18,40.7,67.5,HIGH,1.274,1.0,High heat-related health risk
2023-05-19,42.0,75.0,EXTREME,1.306,1.0,High heat-related health risk
2023-05-20,42.1,67.5,HIGH,1.308,1.036,High heat-related health risk
2023-05-21,41.7,67.5,HIGH,1.298,1.0,High heat-related health risk
2023-05-22,41.5,67.5,HIGH,1.293,1.0,High heat-related health risk
2023-05-23,40.9,67.5,HIGH,1.279,1.0,High heat-related health risk
2023-05-24,42.6,75.0,EXTREME,1.321,1.239,High heat-related health risk
2023-05-25,41.6,57.5,HIGH,1.296,1.0,High heat-related health risk
2023-05-26,41.3,75.0,EXTREME,1.289,1.0,High heat-related health risk
2023-05-27,42.3,75.0,EXTREME,1.313,1.113,High heat-related health risk
2023-05-28,39.4,67.5,HIGH,1.243,1.0,High heat-related health risk
2023-05-29,36.9,50.0,HIGH,1.185,1.0,Elevated heat-related health risk
2023-05-30,37.7,60.0,HIGH,1.203,1.0,High heat-related health risk
2023-05-31,39.9,50.0,HIGH,1.255,1.0,High heat-related health risk
2023-06-01,41.7,57.5,HIGH,1.298,1.0,High heat-related health risk
2023-06-02,40.7,75.0,EXTREME,1.274,1.0,High heat-related health risk
2023-06-03,39.4,67.5,HIGH,1.243,1.0,High heat-related health risk
2023-06-04,40.6,75.0,EXTREME,1.271,1.0,High heat-related health risk
2023-06-05,41.6,75.0,EXTREME,1.296,1.0,High heat-related health risk
2023-06-06,41.6,75.0,EXTREME,1.296,1.0,High heat-related health risk
2023-06-07,42.4,75.0,EXTREME,1.316,1.154,High heat-related health risk
2023-06-08,41.5,75.0,EXTREME,1.293,1.0,High heat-related health risk
2023-06-09,41.8,75.0,EXTREME,1.301,1.0,High heat-related health risk
2023-06-10,41.0,75.0,EXTREME,1.281,1.0,High heat-related health risk
2023-06-11,39.3,67.5,HIGH,1.24,1.0,High heat-related health risk
2023-06-12,39.3,60.0,HIGH,1.24,1.0,High heat-related health risk
2023-06-13,36.8,50.0,HIGH,1.183,1.0,Elevated heat-related health risk
2023-06-14,36.7,50.0,HIGH,1.18,1.0,Elevated heat-related health risk
2023-06-15,34.3,32.5,MODERATE,1.128,1.0,Elevated heat-related health risk
2023-06-16,36.0,50.0,HIGH,1.165,1.0,Elevated heat-related health risk
2023-06-17,34.5,42.5,MODERATE,1.132,1.0,Elevated heat-related health risk
2023-06-18,36.6,50.0,HIGH,1.178,1.0,Elevated heat-related health risk
2023-06-19,37.6,60.0,HIGH,1.201,1.0,High heat-related health risk
2023-06-20,37.8,50.0,HIGH,1.205,1.0,High heat-related health risk
2023-06-21,39.0,60.0,HIGH,1.233,1.0,High heat-related health risk
2023-06-22,38.5,60.0,HIGH,1.222,1.0,High heat-related health risk
2023-06-23,38.8,60.0,HIGH,1.229,1.0,High heat-related health risk
2023-06-24,36.1,50.0,HIGH,1.167,1.0,Elevated heat-related health risk
2023-06-25,35.8,60.0,HIGH,1.16,1.0,Elevated heat-related health risk
2023-06-26,31.1,35.0,MODERATE,1.061,1.0,Elevated heat-related health risk
2023-06-27,29.9,17.5,LOW,1.037,1.0,Elevated heat-related health risk
2023-06-28,32.8,42.5,MODERATE,1.096,1.0,Elevated heat-related health risk
2023-06-29,29.4,17.5,LOW,1.027,1.0,Elevated heat-related health risk
2023-06-30,27.9,17.5,LOW,1.0,1.0,Baseline heat-related health risk
2023-07-01,29.8,27.5,MODERATE,1.035,1.0,Elevated heat-related health risk
2023-07-02,33.1,42.5,MODERATE,1.102,1.0,Elevated heat-related health risk
2023-07-03,33.9,60.0,HIGH,1.119,1.0,Elevated heat-related health risk
2023-07-04,33.8,60.0,HIGH,1.117,1.0,Elevated heat-related health risk
2023-07-05,33.6,52.5,HIGH,1.113,1.0,Elevated heat-related health risk
2023-07-06,31.4,42.5,MODERATE,1.067,1.0,Elevated heat-related health risk
2023-07-07,31.2,42.5,MODERATE,1.063,1.0,Elevated heat-related health risk
2023-07-08,32.1,42.5,MODERATE,1.081,1.0,Elevated heat-related health risk
2023-07-09,30.2,35.0,MODERATE,1.043,1.0,Elevated heat-related health risk
2023-07-10,31.0,42.5,MODERATE,1.059,1.0,Elevated heat-related health risk
2023-07-11,32.3,42.5,MODERATE,1.085,1.0,Elevated heat-related health risk
2023-07-12,32.7,52.5,HIGH,1.094,1.0,Elevated heat-related health risk
2023-07-13,32.4,42.5,MODERATE,1.087,1.0,Elevated heat-related health risk
2023-07-14,32.8,42.5,MODERATE,1.096,1.0,Elevated heat-related health risk
2023-07-15,29.7,27.5,MODERATE,1.033,1.0,Elevated heat-related health risk
2023-07-16,33.1,42.5,MODERATE,1.102,1.0,Elevated heat-related health risk
2023-07-17,32.6,52.5,HIGH,1.092,1.0,Elevated heat-related health risk
2023-07-18,31.0,42.5,MODERATE,1.059,1.0,Elevated heat-related health risk
2023-07-19,31.1,52.5,HIGH,1.061,1.0,Elevated heat-related health risk
2023-07-20,32.7,52.5,HIGH,1.094,1.0,Elevated heat-related health risk
2023-07-21,32.8,52.5,HIGH,1.096,1.0,Elevated heat-related health risk
2023-07-22,31.3,52.5,HIGH,1.065,1.0,Elevated heat-related health risk
2023-07-23,31.9,42.5,MODERATE,1.077,1.0,Elevated heat-related health risk
2023-07-24,31.4,42.5,MODERATE,1.067,1.0,Elevated heat-related health risk
2023-07-25,31.7,42.5,MODERATE,1.073,1.0,Elevated heat-related health risk
2023-07-26,32.1,42.5,MODERATE,1.081,1.0,Elevated heat-related health risk
2023-07-27,33.0,52.5,HIGH,1.1,1.0,Elevated heat-related health risk
2023-07-28,31.9,42.5,MODERATE,1.077,1.0,Elevated heat-related health risk
2023-07-29,31.7,42.5,MODERATE,1.073,1.0,Elevated heat-related health risk
2023-07-30,31.4,42.5,MODERATE,1.067,1.0,Elevated heat-related health risk
2023-07-31,31.3,42.5,MODERATE,1.065,1.0,Elevated heat-related health risk
2023-08-01,31.6,42.5,MODERATE,1.071,1.0,Elevated heat-related health risk
2023-08-02,32.8,42.5,MODERATE,1.096,1.0,Elevated heat-related health risk
2023-08-03,31.2,25.0,MODERATE,1.063,1.0,Elevated heat-related health risk
2023-08-04,31.7,42.5,MODERATE,1.073,1.0,Elevated heat-related health risk
2023-08-05,32.3,42.5,MODERATE,1.085,1.0,Elevated heat-related health risk
2023-08-06,32.6,42.5,MODERATE,1.092,1.0,Elevated heat-related health risk
2023-08-07,32.0,25.0,MODERATE,1.079,1.0,Elevated heat-related health risk
2023-08-08,32.0,25.0,MODERATE,1.079,1.0,Elevated heat-related health risk
2023-08-09,31.9,35.0,MODERATE,1.077,1.0,Elevated heat-related health risk
2023-08-10,32.0,42.5,MODERATE,1.079,1.0,Elevated heat-related health risk
2023-08-11,31.9,35.0,MODERATE,1.077,1.0,Elevated heat-related health risk
2023-08-12,31.7,35.0,MODERATE,1.073,1.0,Elevated heat-related health risk
2023-08-13,32.3,35.0,MODERATE,1.085,1.0,Elevated heat-related health risk
2023-08-14,32.5,35.0,MODERATE,1.09,1.0,Elevated heat-related health risk
2023-08-15,32.4,42.5,MODERATE,1.087,1.0,Elevated heat-related health risk
2023-08-16,33.2,35.0,MODERATE,1.104,1.0,Elevated heat-related health risk
2023-08-17,32.3,35.0,MODERATE,1.085,1.0,Elevated heat-related health risk
2023-08-18,32.9,35.0,MODERATE,1.098,1.0,Elevated heat-related health risk
2023-08-19,33.3,35.0,MODERATE,1.106,1.0,Elevated heat-related health risk
2023-08-20,31.5,35.0,MODERATE,1.069,1.0,Elevated heat-related health risk
2023-08-21,30.6,25.0,MODERATE,1.051,1.0,Elevated heat-related health risk
2023-08-22,32.8,42.5,MODERATE,1.096,1.0,Elevated heat-related health risk
2023-08-23,32.9,35.0,MODERATE,1.098,1.0,Elevated heat-related health risk
2023-08-24,33.6,42.5,MODERATE,1.113,1.0,Elevated heat-related health risk
2023-08-25,34.3,42.5,MODERATE,1.128,1.0,Elevated heat-related health risk
2023-08-26,33.7,35.0,MODERATE,1.115,1.0,Elevated heat-related health risk
2023-08-27,34.0,35.0,MODERATE,1.121,1.0,Elevated heat-related health risk
2023-08-28,34.7,35.0,MODERATE,1.136,1.0,Elevated heat-related health risk
2023-08-29,34.3,42.5,MODERATE,1.128,1.0,Elevated heat-related health risk
2023-08-30,34.1,35.0,MODERATE,1.123,1.0,Elevated heat-related health risk
2023-08-31,33.8,42.5,MODERATE,1.117,1.0,Elevated heat-related health risk
2023-09-01,34.8,52.5,HIGH,1.138,1.0,Elevated heat-related health risk
2023-09-02,34.9,42.5,MODERATE,1.141,1.0,Elevated heat-related health risk
2023-09-03,34.4,42.5,MODERATE,1.13,1.0,Elevated heat-related health risk
2023-09-04,34.5,35.0,MODERATE,1.132,1.0,Elevated heat-related health risk
2023-09-05,35.8,50.0,HIGH,1.16,1.0,Elevated heat-related health risk
2023-09-06,36.7,50.0,HIGH,1.18,1.0,Elevated heat-related health risk
2023-09-07,36.0,60.0,HIGH,1.165,1.0,Elevated heat-related health risk
2023-09-08,36.3,60.0,HIGH,1.171,1.0,Elevated heat-related health risk
2023-09-09,36.6,50.0,HIGH,1.178,1.0,Elevated heat-related health risk
2023-09-10,35.3,50.0,HIGH,1.149,1.0,Elevated heat-related health risk
2023-09-11,35.7,50.0,HIGH,1.158,1.0,Elevated heat-related health risk
2023-09-12,34.9,42.5,MODERATE,1.141,1.0,Elevated heat-related health risk
2023-09-13,33.9,42.5,MODERATE,1.119,1.0,Elevated heat-related health risk
2023-09-14,34.3,42.5,MODERATE,1.128,1.0,Elevated heat-related health risk
2023-09-15,32.5,42.5,MODERATE,1.09,1.0,Elevated heat-related health risk
2023-09-16,33.0,42.5,MODERATE,1.1,1.0,Elevated heat-related health risk
2023-09-17,28.0,17.5,LOW,1.0,1.0,Baseline heat-related health risk
2023-09-18,26.4,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2023-09-19,29.1,17.5,LOW,1.021,1.0,Elevated heat-related health risk
2023-09-20,30.4,42.5,MODERATE,1.047,1.0,Elevated heat-related health risk
2023-09-21,32.5,42.5,MODERATE,1.09,1.0,Elevated heat-related health risk
2023-09-22,32.2,42.5,MODERATE,1.083,1.0,Elevated heat-related health risk
2023-09-23,31.3,42.5,MODERATE,1.065,1.0,Elevated heat-related health risk
2023-09-24,30.5,35.0,MODERATE,1.049,1.0,Elevated heat-related health risk
2023-09-25,31.0,42.5,MODERATE,1.059,1.0,Elevated heat-related health risk
2023-09-26,32.3,52.5,HIGH,1.085,1.0,Elevated heat-related health risk
2023-09-27,31.7,42.5,MODERATE,1.073,1.0,Elevated heat-related health risk
2023-09-28,33.1,60.0,HIGH,1.102,1.0,Elevated heat-related health risk
2023-09-29,34.0,52.5,HIGH,1.121,1.0,Elevated heat-related health risk
2023-09-30,35.6,60.0,HIGH,1.156,1.0,Elevated heat-related health risk
2023-10-01,35.7,60.0,HIGH,1.158,1.0,Elevated heat-related health risk
2023-10-02,33.6,42.5,MODERATE,1.113,1.0,Elevated heat-related health risk
2023-10-03,33.6,42.5,MODERATE,1.113,1.0,Elevated heat-related health risk
2023-10-04,33.2,42.5,MODERATE,1.104,1.0,Elevated heat-related health risk
2023-10-05,33.0,42.5,MODERATE,1.1,1.0,Elevated heat-related health risk
2023-10-06,32.3,42.5,MODERATE,1.085,1.0,Elevated heat-related health risk
2023-10-07,32.5,35.0,MODERATE,1.09,1.0,Elevated heat-related health risk
2023-10-08,33.4,42.5,MODERATE,1.108,1.0,Elevated heat-related health risk
2023-10-09,33.6,42.5,MODERATE,1.113,1.0,Elevated heat-related health risk
2023-10-10,32.3,42.5,MODERATE,1.085,1.0,Elevated heat-related health risk
2023-10-11,33.9,35.0,MODERATE,1.119,1.0,Elevated heat-related health risk
2023-10-12,34.5,35.0,MODERATE,1.132,1.0,Elevated heat-related health risk
2023-10-13,35.5,50.0,HIGH,1.154,1.0,Elevated heat-related health risk
2023-10-14,35.3,52.5,HIGH,1.149,1.0,Elevated heat-related health risk
2023-10-15,33.3,42.5,MODERATE,1.106,1.0,Elevated heat-related health risk
2023-10-16,34.0,35.0,MODERATE,1.121,1.0,Elevated heat-related health risk
2023-10-17,33.6,35.0,MODERATE,1.113,1.0,Elevated heat-related health risk
